make,transmission,state,condition,odometer,auction_value,selling_price
kia,automatic,tx,3.5,34954.0,11500.0,11500.0
nissan,automatic,fl,4.1,25019.0,8800.0,9900.0
toyota,automatic,fl,5,11001.0,29300.0,30600.0
chevrolet,automatic,oh,4.3,48830.0,18800.0,19500.0
dodge,automatic,il,,17160.0,19050.0,19200.0
nissan,automatic,pa,2.8,11381.0,18750.0,16900.0
ford,automatic,va,3.8,31005.0,15450.0,14000.0
ford,automatic,az,4,19305.0,12400.0,14100.0
kia,automatic,ca,4.3,61508.0,13700.0,13500.0
,automatic,fl,3.6,22591.0,27500.0,25100.0
chevrolet,automatic,md,4,77056.0,12550.0,12600.0
ford,automatic,il,3,34463.0,20600.0,19200.0
honda,automatic,nj,2.6,51147.0,9100.0,7400.0
ford,automatic,fl,4.9,48462.0,17900.0,18400.0
toyota,automatic,fl,3.5,93385.0,10850.0,11100.0
ford,automatic,mo,4.1,38846.0,10600.0,11700.0
dodge,automatic,mo,4.5,14281.0,,16800.0
nissan,,il,3.5,21327.0,19800.0,19300.0
hyundai,automatic,md,3.8,72836.0,9675.0,8600.0
ford,automatic,nj,,19006.0,24000.0,24100.0
nissan,automatic,,3.6,31760.0,11600.0,12900.0
dodge,automatic,il,4,48030.0,24300.0,24300.0
ford,automatic,,4.1,32484.0,21000.0,20500.0
chevrolet,automatic,fl,3.9,23998.0,13700.0,14000.0
ford,automatic,ny,3.7,28419.0,30100.0,28400.0
chevrolet,automatic,pa,3.7,41111.0,11400.0,11100.0
honda,automatic,nj,3.2,34475.0,14500.0,14600.0
kia,automatic,md,,61128.0,12300.0,11600.0
nissan,automatic,,4.3,45059.0,16250.0,18000.0
chevrolet,automatic,fl,2,60778.0,16700.0,15000.0
chrysler,automatic,,2.4,59753.0,8725.0,8300.0
dodge,,il,1.9,87490.0,8050.0,6700.0
ford,automatic,tn,3.7,51161.0,23400.0,23750.0
ford,automatic,ca,2.4,39273.0,11200.0,11200.0
,automatic,nj,,50300.0,11750.0,11100.0
nissan,automatic,ca,4.3,22119.0,14200.0,15000.0
chevrolet,automatic,ca,2.8,110884.0,4150.0,4800.0
ford,automatic,il,4.6,24118.0,14300.0,14700.0
chrysler,automatic,tx,3.9,21119.0,13050.0,13800.0
chevrolet,automatic,fl,5,,18050.0,18600.0
nissan,automatic,ga,5,38903.0,11750.0,13800.0
bmw,automatic,nj,4.9,7061.0,37400.0,37250.0
nissan,automatic,fl,3.6,25101.0,12500.0,12200.0
,automatic,ca,4.4,43858.0,27200.0,31300.0
toyota,automatic,wi,1.9,,14650.0,12300.0
ford,automatic,tx,4.4,26344.0,,24000.0
ford,automatic,il,,96589.0,8150.0,8200.0
hyundai,automatic,ca,3.5,65330.0,12800.0,12000.0
bmw,manual,oh,4.2,8385.0,,40500.0
toyota,automatic,,3.9,115836.0,,11800.0
ford,automatic,,4.7,,15750.0,14800.0
honda,automatic,,4.8,41976.0,25400.0,26250.0
dodge,automatic,ga,3.8,74191.0,10350.0,10200.0
dodge,automatic,,3.5,67825.0,11200.0,10100.0
kia,automatic,oh,4.7,,20800.0,20800.0
ford,automatic,fl,4.4,86541.0,,23400.0
toyota,automatic,oh,3.6,42210.0,13050.0,12400.0
kia,automatic,fl,4.4,9582.0,11650.0,11300.0
nissan,,pa,3.3,37159.0,12950.0,12300.0
,automatic,mo,3.7,73066.0,8725.0,9700.0
,automatic,mi,3.6,40098.0,27800.0,26600.0
nissan,automatic,wa,3.8,11066.0,11600.0,11100.0
,automatic,ca,4.2,37999.0,14100.0,14500.0
nissan,automatic,fl,3.4,63678.0,10250.0,10000.0
ford,automatic,oh,4.2,50062.0,28200.0,27250.0
ford,automatic,il,3.6,20766.0,11400.0,16600.0
ford,automatic,wa,4.6,12264.0,17250.0,17100.0
toyota,automatic,nv,,19414.0,16250.0,16000.0
,,ca,3.7,,,10600.0
ford,automatic,oh,4.7,21007.0,13500.0,13900.0
ford,automatic,tx,2.4,69516.0,9275.0,8400.0
,automatic,ca,3.3,24851.0,21000.0,19500.0
ford,automatic,tx,4.1,51148.0,7900.0,8900.0
nissan,automatic,il,4.4,32736.0,12500.0,11500.0
nissan,automatic,tn,3.6,65539.0,14550.0,15500.0
ford,automatic,ms,3.5,33940.0,21900.0,21400.0
chevrolet,manual,in,2,65445.0,8000.0,5800.0
chevrolet,automatic,mo,3.7,93086.0,8525.0,8600.0
chevrolet,automatic,il,4.3,37251.0,11400.0,11300.0
nissan,automatic,fl,2.1,61278.0,8750.0,8500.0
chevrolet,,fl,3.1,55754.0,7900.0,7800.0
kia,automatic,,2.5,38887.0,10500.0,10500.0
nissan,automatic,il,4.4,5982.0,,14400.0
ford,automatic,,4,40476.0,13700.0,14300.0
dodge,automatic,mo,4.3,25547.0,23400.0,24500.0
chrysler,automatic,in,4,,23200.0,8400.0
toyota,automatic,pa,2.9,41251.0,13700.0,11400.0
ford,,ny,,24844.0,34300.0,34000.0
ford,automatic,nj,4.3,33872.0,20000.0,19600.0
dodge,automatic,fl,,63673.0,10600.0,10400.0
,automatic,ga,3.6,121561.0,7250.0,7600.0
,automatic,mn,4.3,48404.0,13300.0,13100.0
ford,automatic,tx,4.5,37599.0,43500.0,43500.0
dodge,automatic,tn,2.9,84613.0,8600.0,9300.0
kia,automatic,wi,4.4,,13800.0,13500.0
nissan,automatic,il,4.6,33521.0,12050.0,13600.0
honda,automatic,,3.1,,17600.0,18400.0
ford,automatic,fl,4.6,17956.0,29400.0,32800.0
,automatic,ny,2.5,319240.0,3350.0,3100.0
chevrolet,automatic,fl,4.2,55454.0,9000.0,9600.0
ford,automatic,mo,3.9,63180.0,9375.0,9300.0
dodge,automatic,,3.4,53315.0,10050.0,9000.0
chevrolet,automatic,mi,4.2,,13750.0,13300.0
toyota,automatic,ca,3.8,39151.0,,19000.0
nissan,automatic,mo,3.9,1459.0,12250.0,12000.0
ford,automatic,ms,4.4,31863.0,33400.0,36700.0
dodge,automatic,ca,3.3,65787.0,8100.0,8600.0
ford,automatic,tx,3,111315.0,12800.0,11100.0
chrysler,automatic,nv,4.4,34245.0,10600.0,10700.0
ford,,nc,3.8,33684.0,17750.0,17500.0
nissan,automatic,ga,4.8,28744.0,13750.0,15800.0
nissan,automatic,ca,4.3,27125.0,11250.0,11300.0
chevrolet,automatic,ca,3.5,81706.0,10050.0,11500.0
hyundai,automatic,fl,4.3,15806.0,13950.0,14500.0
ford,automatic,nc,3.8,60710.0,11850.0,13100.0
toyota,automatic,fl,3.3,33031.0,12500.0,12400.0
nissan,,tx,3.6,40069.0,,14400.0
,automatic,,4.2,46077.0,8525.0,9100.0
toyota,automatic,fl,4.6,13732.0,12850.0,12800.0
ford,automatic,,3.9,35811.0,10900.0,10900.0
chrysler,automatic,ga,4.3,33443.0,20200.0,21600.0
honda,automatic,ga,1.9,25574.0,,15600.0
honda,automatic,ny,3.5,103237.0,9675.0,8500.0
ford,automatic,tn,4.7,90667.0,11000.0,10000.0
chevrolet,automatic,az,3.6,17807.0,20600.0,20400.0
chrysler,,il,4.9,2831.0,24900.0,24200.0
ford,automatic,ga,2.1,61890.0,13050.0,13500.0
chevrolet,automatic,tx,3.8,81621.0,17200.0,18300.0
nissan,automatic,tn,4.3,51347.0,12250.0,12200.0
,automatic,ca,4.3,,16900.0,17700.0
bmw,,fl,4.2,27330.0,36000.0,35700.0
,automatic,fl,2.9,42085.0,13150.0,12600.0
kia,automatic,nv,4.4,16414.0,17550.0,18500.0
ford,automatic,mn,4.2,46191.0,17200.0,17900.0
dodge,automatic,ga,4.3,29385.0,11400.0,11900.0
toyota,automatic,ga,4.3,23941.0,11900.0,12400.0
nissan,automatic,ca,4.2,12634.0,9875.0,9800.0
chrysler,automatic,tx,4.1,28443.0,21500.0,21900.0
dodge,automatic,tx,3.8,155269.0,5050.0,6000.0
ford,automatic,tn,4.3,8745.0,15400.0,15700.0
,,,4.3,30659.0,,19000.0
nissan,automatic,fl,4.4,15139.0,,14000.0
nissan,automatic,ca,2.5,15145.0,11600.0,10500.0
ford,automatic,tx,5,9227.0,20500.0,20200.0
,automatic,ga,3.9,75391.0,10500.0,8400.0
chevrolet,automatic,pa,,63006.0,9200.0,8200.0
ford,automatic,pa,3.4,28336.0,19500.0,19600.0
nissan,automatic,fl,1.9,63768.0,10200.0,6600.0
dodge,automatic,fl,2.9,53648.0,10850.0,11300.0
kia,automatic,,4.2,,15950.0,15300.0
nissan,,md,2.7,43504.0,11150.0,7900.0
ford,automatic,mi,4.6,31075.0,14000.0,14300.0
toyota,automatic,sc,4.7,61679.0,21900.0,22900.0
chevrolet,automatic,fl,4,,10950.0,10900.0
dodge,,co,4.3,,9475.0,10900.0
ford,automatic,ca,3.1,,20800.0,20000.0
ford,automatic,fl,4.4,17275.0,17700.0,18500.0
nissan,automatic,hi,3.3,10112.0,8600.0,8000.0
ford,automatic,tn,4.4,20759.0,17750.0,17600.0
honda,automatic,az,3.8,12063.0,32800.0,31750.0
bmw,automatic,fl,3,37947.0,23700.0,23500.0
dodge,manual,ca,4.1,25969.0,,24900.0
kia,automatic,wa,5,8603.0,14200.0,14000.0
ford,automatic,,3.5,35804.0,12650.0,12500.0
ford,automatic,fl,4.2,25558.0,11950.0,11100.0
bmw,,oh,4.9,5191.0,31700.0,33750.0
hyundai,automatic,ga,3.9,35960.0,,15400.0
ford,automatic,fl,3.7,76726.0,,7400.0
toyota,,fl,1.7,34201.0,14050.0,12500.0
kia,automatic,tx,3.7,21414.0,9625.0,9600.0
dodge,automatic,mi,3.1,100268.0,5725.0,6200.0
kia,automatic,fl,4.9,,,11600.0
,automatic,ny,,1.0,17800.0,4500.0
,automatic,,4.8,27957.0,26900.0,27700.0
hyundai,automatic,ca,3.8,33277.0,,15400.0
chrysler,automatic,nc,4.2,,11050.0,11600.0
nissan,automatic,ca,4.2,42849.0,11750.0,12250.0
nissan,automatic,ga,2.6,46201.0,15450.0,14300.0
dodge,manual,mo,4.1,46599.0,9075.0,8700.0
bmw,automatic,ca,2.3,47644.0,17250.0,15750.0
nissan,automatic,fl,3.8,39583.0,17000.0,19000.0
,automatic,il,4.2,,13650.0,13100.0
chrysler,automatic,va,3.7,42693.0,11400.0,10600.0
honda,automatic,pa,4.2,19840.0,13450.0,13800.0
ford,automatic,wi,4.2,84077.0,11800.0,12300.0
chrysler,automatic,mi,5,5850.0,22400.0,25000.0
toyota,automatic,nc,3.5,29122.0,15450.0,15100.0
nissan,automatic,tx,2,53754.0,9400.0,2500.0
bmw,automatic,fl,4.2,29649.0,29100.0,28400.0
,automatic,ca,3.9,,17550.0,19500.0
chevrolet,automatic,fl,,,18350.0,18800.0
ford,automatic,mo,,33490.0,28800.0,27900.0
hyundai,automatic,oh,4.9,11401.0,13900.0,13600.0
toyota,automatic,fl,2.5,52649.0,24800.0,23000.0
ford,automatic,mo,3.8,39502.0,23000.0,22600.0
toyota,automatic,fl,3.3,53410.0,8650.0,8500.0
kia,automatic,nj,3.5,23010.0,15050.0,13400.0
nissan,automatic,co,2.5,43766.0,,14400.0
ford,,mi,2.8,47972.0,11600.0,9100.0
chevrolet,automatic,ca,3.9,29040.0,13050.0,12600.0
hyundai,automatic,tx,2.7,21726.0,,11500.0
bmw,automatic,ga,4.3,27026.0,23900.0,23200.0
chevrolet,,pa,4.9,14207.0,22000.0,21100.0
chevrolet,automatic,tx,4,36394.0,,13900.0
chevrolet,automatic,ne,3.9,,27400.0,29200.0
toyota,automatic,wa,1.9,51211.0,9425.0,9100.0
chevrolet,automatic,tn,3.3,37304.0,40300.0,40000.0
chrysler,automatic,ca,3.2,88065.0,,8000.0
toyota,,la,2.7,,9525.0,8900.0
ford,automatic,tn,3.6,62995.0,22400.0,22700.0
nissan,automatic,fl,4.4,22051.0,11250.0,11400.0
kia,automatic,fl,,18019.0,,10100.0
chrysler,automatic,il,4,21133.0,14350.0,14300.0
kia,manual,fl,3.5,92906.0,4500.0,5300.0
chrysler,automatic,ny,4.4,36978.0,,9500.0
chevrolet,automatic,mi,4.3,21041.0,23700.0,23200.0
hyundai,automatic,az,3.7,75250.0,13300.0,14300.0
ford,automatic,ga,3.9,20741.0,13900.0,14100.0
honda,automatic,,2.1,41020.0,17600.0,16400.0
nissan,automatic,nj,3.3,4732.0,13600.0,13400.0
chevrolet,automatic,ut,,47944.0,11100.0,10600.0
dodge,automatic,az,2.9,27578.0,,28000.0
ford,automatic,wa,4.6,,11750.0,12600.0
chevrolet,automatic,fl,4,17988.0,16250.0,13200.0
nissan,automatic,,2,19948.0,15750.0,11500.0
ford,automatic,tx,3.9,,,21800.0
chrysler,automatic,wi,,85387.0,6850.0,7100.0
chevrolet,automatic,fl,3.5,60421.0,27600.0,27300.0
toyota,automatic,fl,4.2,42091.0,13600.0,13200.0
chevrolet,automatic,ga,2,21484.0,21300.0,18500.0
ford,automatic,ca,3.5,47957.0,,22500.0
,automatic,ca,3.1,21302.0,14450.0,17250.0
bmw,automatic,oh,4.1,46104.0,18500.0,17000.0
nissan,automatic,tn,5,12032.0,21400.0,25800.0
honda,automatic,il,,34761.0,,11300.0
dodge,automatic,mi,4.3,74514.0,8875.0,9700.0
ford,automatic,tx,,4742.0,18500.0,17900.0
nissan,,,4.6,29195.0,14450.0,15100.0
nissan,automatic,ca,2.5,79930.0,,8750.0
toyota,automatic,mo,3.7,45486.0,,12350.0
toyota,automatic,nj,3.7,53318.0,16150.0,16100.0
toyota,automatic,oh,4.4,,20800.0,21400.0
dodge,automatic,az,2.9,117252.0,6425.0,6000.0
toyota,automatic,,3.5,106114.0,12650.0,12600.0
chrysler,automatic,ga,4.1,29925.0,10600.0,11300.0
,automatic,mo,4.4,33869.0,26500.0,25000.0
honda,automatic,tx,4,28373.0,15750.0,17200.0
toyota,automatic,tx,3.7,29420.0,24200.0,24000.0
nissan,automatic,mo,4.2,56628.0,10650.0,13200.0
ford,automatic,mn,4,98914.0,8550.0,8500.0
toyota,automatic,tn,3.4,37519.0,11400.0,10900.0
,automatic,pa,4.8,85370.0,9025.0,9800.0
nissan,automatic,ga,3.5,60484.0,11600.0,8800.0
honda,automatic,,2.8,32012.0,,29000.0
ford,automatic,va,4.4,38408.0,21500.0,20300.0
dodge,automatic,fl,2.9,49218.0,13850.0,14300.0
hyundai,automatic,fl,3.8,47005.0,11900.0,12700.0
nissan,automatic,md,4.7,41798.0,8950.0,8700.0
chevrolet,automatic,fl,2.7,129695.0,8925.0,10400.0
,,fl,4.6,22676.0,13100.0,13200.0
toyota,automatic,ma,2.2,117673.0,8325.0,7500.0
chrysler,automatic,fl,4.9,37996.0,21700.0,22400.0
chrysler,automatic,oh,3.8,40839.0,16900.0,14000.0
ford,automatic,il,1,76561.0,18050.0,15400.0
ford,automatic,il,2.8,53531.0,23900.0,23800.0
chevrolet,automatic,pa,4.3,29020.0,38400.0,41250.0
honda,automatic,ca,3.9,78603.0,21900.0,23000.0
ford,automatic,mo,4.2,,26700.0,29000.0
nissan,automatic,ga,2.7,34771.0,13200.0,13400.0
ford,automatic,az,3.7,100913.0,13550.0,9000.0
chevrolet,automatic,mi,4,23770.0,22000.0,21800.0
dodge,automatic,,4.6,63818.0,10700.0,12000.0
chevrolet,automatic,tx,2.7,53724.0,7475.0,8500.0
chevrolet,automatic,mi,3.4,,,19500.0
,automatic,ca,3.5,78076.0,9600.0,9250.0
ford,automatic,tx,,37561.0,12050.0,11800.0
ford,,tn,3.7,21359.0,27300.0,28500.0
dodge,automatic,nv,2.7,,13600.0,12900.0
,automatic,il,4.9,9457.0,20400.0,20600.0
chrysler,automatic,fl,3.4,72695.0,,7600.0
ford,automatic,ga,,43092.0,16150.0,17500.0
,automatic,tx,4.9,20928.0,28700.0,31400.0
chevrolet,automatic,ne,3.7,63289.0,8000.0,8800.0
dodge,automatic,tx,4.6,11296.0,10650.0,9800.0
,automatic,,3.3,109733.0,21400.0,17700.0
ford,automatic,tx,4.8,24542.0,25900.0,28600.0
toyota,automatic,ga,3.5,21819.0,10800.0,10000.0
dodge,automatic,mo,4.7,45385.0,10550.0,12200.0
nissan,automatic,,4,,11650.0,13600.0
ford,automatic,wi,4.9,15089.0,44900.0,43900.0
ford,automatic,ca,3.7,10330.0,26800.0,23100.0
honda,automatic,fl,3.5,52362.0,12200.0,11000.0
chevrolet,automatic,fl,2.1,75878.0,14500.0,11200.0
hyundai,automatic,tn,,24931.0,10950.0,11600.0
ford,automatic,va,3.5,47801.0,23700.0,20000.0
nissan,automatic,ca,4.9,8390.0,,12250.0
ford,automatic,tx,4.2,89402.0,7950.0,8900.0
ford,manual,tx,4.7,16828.0,28900.0,29000.0
,,wa,4.6,32748.0,12400.0,13600.0
nissan,automatic,nj,4.3,17709.0,,13700.0
chevrolet,automatic,fl,3.7,52351.0,11400.0,12600.0
,automatic,ga,4.3,21794.0,35000.0,34300.0
chrysler,,,3,29647.0,,19800.0
nissan,automatic,tn,4.4,11733.0,10850.0,10800.0
,automatic,mo,4.1,27004.0,,22000.0
ford,automatic,ca,3.8,64027.0,13900.0,14500.0
chrysler,automatic,fl,3.7,59153.0,13500.0,13400.0
nissan,,wa,4.5,11421.0,9875.0,10900.0
,automatic,mo,4.2,41861.0,11050.0,10900.0
bmw,automatic,wa,3.8,35548.0,24700.0,28250.0
chevrolet,automatic,tx,3.4,36061.0,21000.0,18000.0
nissan,automatic,nj,2.7,28117.0,13650.0,12800.0
nissan,automatic,oh,4.2,41269.0,11750.0,10900.0
kia,automatic,oh,5,13202.0,20500.0,20700.0
nissan,automatic,,3.9,28559.0,20800.0,19250.0
ford,automatic,nc,,95441.0,,9800.0
ford,,nc,4.8,10898.0,19500.0,18300.0
honda,automatic,ca,3.9,,11200.0,12800.0
ford,automatic,mi,3.9,31908.0,28800.0,26700.0
,automatic,fl,4.3,19277.0,,12600.0
,automatic,ca,4.1,24845.0,15750.0,17500.0
bmw,automatic,oh,3.9,42193.0,33900.0,35000.0
chevrolet,automatic,tx,3.7,48239.0,12950.0,14100.0
ford,automatic,ga,2.7,27220.0,9950.0,9000.0
kia,automatic,ny,3.9,67506.0,11350.0,7400.0
ford,automatic,tx,4.5,75816.0,12500.0,13200.0
chevrolet,automatic,fl,3,51452.0,17600.0,17700.0
kia,automatic,pr,4.2,44222.0,13950.0,15700.0
nissan,automatic,nj,4.1,22503.0,18500.0,21400.0
bmw,,ca,4.5,6829.0,26500.0,29250.0
kia,automatic,md,2.9,52553.0,10900.0,10700.0
chrysler,automatic,fl,2.1,21031.0,19350.0,16600.0
dodge,automatic,ne,3.9,,10600.0,11100.0
ford,automatic,,4.3,,31000.0,31200.0
nissan,automatic,nc,,54697.0,11950.0,12600.0
ford,automatic,wi,3.1,64177.0,9900.0,9400.0
chevrolet,automatic,fl,4,,15100.0,15300.0
ford,automatic,mn,5,8486.0,16450.0,15900.0
toyota,automatic,fl,4.5,149992.0,19950.0,20500.0
dodge,automatic,az,2.7,83340.0,6200.0,5500.0
chrysler,automatic,fl,4,21370.0,19350.0,18800.0
nissan,automatic,ca,4.3,25428.0,9875.0,9250.0
ford,automatic,il,2.8,29205.0,22600.0,20200.0
kia,automatic,nv,4.8,10311.0,13150.0,13600.0
chevrolet,automatic,,4.7,25705.0,17800.0,18100.0
toyota,,ga,3.9,,12550.0,12500.0
chevrolet,automatic,fl,3.8,52947.0,9300.0,9800.0
chrysler,automatic,,4,20385.0,19500.0,18800.0
nissan,automatic,nj,3.9,60708.0,17900.0,17500.0
chrysler,automatic,fl,2.7,5971.0,20900.0,18800.0
toyota,automatic,oh,2.9,44264.0,14600.0,13900.0
,automatic,md,2.8,58958.0,,11800.0
hyundai,automatic,fl,2,13561.0,10800.0,9000.0
toyota,automatic,fl,4.7,,24700.0,24600.0
honda,automatic,pa,3.6,13140.0,,13200.0
chevrolet,automatic,tx,,25357.0,15250.0,15400.0
chevrolet,automatic,,3.4,73669.0,8550.0,9200.0
ford,,mi,4.3,40150.0,24200.0,23800.0
nissan,automatic,az,,,,8400.0
dodge,automatic,va,5,22395.0,,16600.0
chevrolet,automatic,fl,3,,13400.0,14300.0
,,mi,3,28379.0,13050.0,15600.0
chrysler,automatic,nj,2.7,39100.0,15650.0,14700.0
bmw,automatic,nv,3.7,31544.0,26300.0,26000.0
ford,automatic,mi,4.5,33941.0,,11300.0
hyundai,automatic,,5,10483.0,19700.0,18600.0
nissan,automatic,tx,4.3,23034.0,11950.0,13700.0
ford,automatic,nc,3.7,104699.0,8850.0,10000.0
ford,automatic,co,3.4,36361.0,26200.0,25300.0
hyundai,automatic,fl,3.3,24888.0,12200.0,13600.0
hyundai,automatic,fl,2.9,36071.0,9600.0,9600.0
kia,,ca,4.8,10682.0,15750.0,17400.0
ford,automatic,ca,2.5,15605.0,24400.0,23300.0
nissan,automatic,mo,,,,8600.0
honda,automatic,ga,4.2,37277.0,13400.0,14600.0
,automatic,tx,2.4,46342.0,,6500.0
toyota,automatic,fl,4.5,9975.0,14200.0,14200.0
ford,automatic,il,4.8,23792.0,21500.0,22300.0
nissan,automatic,il,3.2,42291.0,11550.0,10000.0
kia,automatic,oh,4.5,28155.0,9975.0,10600.0
honda,automatic,il,3.3,39461.0,12650.0,12200.0
bmw,automatic,ca,3.6,61913.0,27600.0,25000.0
chevrolet,automatic,mo,2.7,68134.0,8825.0,8100.0
kia,automatic,ca,2.9,52674.0,18050.0,18700.0
nissan,automatic,ca,4.3,11583.0,15200.0,14500.0
chrysler,automatic,nj,4.3,24263.0,19100.0,18000.0
kia,automatic,nj,3.7,43829.0,14550.0,14700.0
nissan,automatic,il,3.7,14086.0,11000.0,12100.0
toyota,automatic,fl,2,40571.0,12800.0,11800.0
ford,automatic,il,,17402.0,16850.0,17900.0
hyundai,automatic,,4.1,26560.0,14000.0,14000.0
ford,automatic,nj,,35061.0,,9800.0
toyota,automatic,ca,3.3,69737.0,15800.0,15300.0
toyota,automatic,,1.9,79353.0,8700.0,7500.0
chevrolet,automatic,il,4,19709.0,13300.0,13500.0
nissan,automatic,fl,4.5,30586.0,16500.0,18400.0
dodge,manual,fl,3.9,80022.0,,20800.0
nissan,automatic,ga,4.8,8538.0,9900.0,10000.0
bmw,,ca,4.7,,145000.0,138500.0
ford,automatic,ca,3.8,75162.0,18350.0,17500.0
honda,automatic,nj,3.5,28539.0,17650.0,17700.0
,automatic,pa,4.4,,45300.0,45750.0
nissan,automatic,fl,4.1,31353.0,16100.0,14200.0
,automatic,il,4.4,27292.0,19650.0,20800.0
chrysler,automatic,ca,2,35531.0,10900.0,9200.0
ford,automatic,tx,4.7,15816.0,29200.0,28900.0
chevrolet,automatic,mi,,73247.0,8975.0,7200.0
toyota,automatic,fl,4.2,15211.0,16700.0,19400.0
ford,automatic,ca,,36807.0,,50250.0
kia,automatic,mn,2.8,,14200.0,14300.0
ford,automatic,tx,4.4,8726.0,21700.0,20300.0
toyota,automatic,mo,3.2,23238.0,,16800.0
chevrolet,automatic,mi,4.3,48666.0,,17200.0
toyota,automatic,pa,4.4,21467.0,29300.0,31600.0
chrysler,,ne,3.6,45055.0,20100.0,20000.0
,automatic,ny,3.3,51150.0,,10500.0
hyundai,automatic,fl,,8613.0,13850.0,14900.0
kia,automatic,tx,3.9,27753.0,10250.0,10300.0
,automatic,nv,4.3,39784.0,,12600.0
,automatic,az,2.5,31197.0,16150.0,14300.0
toyota,automatic,ne,3.7,,17550.0,18600.0
hyundai,automatic,az,3.2,89409.0,,12500.0
chevrolet,automatic,va,4.9,8177.0,12900.0,13000.0
nissan,,ga,,24027.0,7850.0,8200.0
toyota,automatic,ca,3.4,74742.0,7800.0,9000.0
ford,automatic,tx,3.9,37050.0,14450.0,15500.0
dodge,manual,ca,4.5,6878.0,10600.0,12000.0
nissan,automatic,pa,,56738.0,10850.0,10500.0
kia,automatic,tx,4.4,9951.0,15150.0,15200.0
toyota,automatic,wi,1,25492.0,13300.0,9300.0
chrysler,automatic,ca,3.6,62324.0,14250.0,14100.0
,automatic,tx,4,83649.0,15700.0,15600.0
chevrolet,automatic,ca,3.8,76898.0,4200.0,3300.0
ford,automatic,nc,4.5,72889.0,11800.0,12000.0
chevrolet,automatic,il,3.5,38100.0,11000.0,10700.0
chevrolet,automatic,tx,3.2,82521.0,5975.0,6300.0
toyota,automatic,nv,3.4,14834.0,16650.0,16600.0
ford,manual,nj,3.1,66333.0,8175.0,7100.0
ford,automatic,,3.1,54189.0,11850.0,11400.0
dodge,automatic,va,,,12200.0,10400.0
chevrolet,automatic,fl,1.9,101895.0,6000.0,4600.0
kia,automatic,fl,,168713.0,8000.0,4200.0
chevrolet,automatic,tx,3.9,55486.0,7850.0,9000.0
ford,automatic,ca,,30132.0,14750.0,12900.0
ford,automatic,nc,4.3,75839.0,9425.0,9500.0
bmw,automatic,pr,4.5,45903.0,27500.0,25500.0
dodge,,il,2.4,32982.0,10850.0,11400.0
toyota,automatic,ma,2.9,83953.0,9875.0,8100.0
chrysler,automatic,ny,4.2,,19250.0,18300.0
ford,automatic,ga,4.6,,35700.0,35100.0
honda,automatic,va,2.4,69765.0,12200.0,9000.0
chevrolet,automatic,az,4.3,33834.0,,16000.0
toyota,automatic,pa,3.4,52310.0,13400.0,13400.0
toyota,automatic,,,29052.0,27900.0,29300.0
hyundai,automatic,nj,3.6,18277.0,14000.0,13500.0
dodge,automatic,ga,4.1,57887.0,,11800.0
nissan,automatic,il,,46575.0,15750.0,15400.0
honda,automatic,ga,3.4,28816.0,11950.0,13200.0
chrysler,automatic,il,4,,22400.0,21800.0
toyota,automatic,ca,3.8,66739.0,13200.0,15250.0
hyundai,automatic,tx,,97290.0,4950.0,4800.0
hyundai,automatic,oh,4.2,60138.0,12150.0,12500.0
,automatic,va,,108519.0,4550.0,5500.0
ford,automatic,nj,2.9,28024.0,23200.0,20700.0
chevrolet,,ca,3.8,21755.0,,20000.0
ford,manual,pa,4.6,20062.0,22900.0,23000.0
dodge,automatic,mn,,29774.0,16350.0,16800.0
ford,automatic,oh,,65195.0,12550.0,13500.0
,automatic,fl,2.6,54227.0,9850.0,8500.0
bmw,automatic,oh,,8069.0,,38250.0
chevrolet,automatic,mo,4.5,41307.0,10450.0,11000.0
nissan,automatic,,2.8,8819.0,15050.0,10750.0
ford,automatic,nj,4.4,32025.0,21500.0,21700.0
toyota,automatic,pa,3.5,55494.0,14200.0,14000.0
hyundai,automatic,nv,3.2,,11850.0,12000.0
ford,automatic,oh,4.3,32904.0,18500.0,20900.0
honda,automatic,mo,3.8,35896.0,17400.0,17200.0
ford,automatic,ga,5,15099.0,36000.0,36100.0
honda,automatic,pa,2.7,29910.0,8400.0,8000.0
ford,,az,4.3,44839.0,7750.0,9300.0
chevrolet,automatic,la,4.3,59765.0,35400.0,40800.0
chevrolet,automatic,tx,3.1,10314.0,16800.0,16700.0
ford,automatic,ny,2.7,57704.0,22800.0,19100.0
dodge,automatic,mn,4.3,44870.0,12700.0,15000.0
honda,automatic,il,1.9,85428.0,9475.0,7100.0
ford,automatic,mo,2.7,10659.0,30400.0,28100.0
hyundai,automatic,fl,1.9,65107.0,13000.0,13200.0
,automatic,il,3,10410.0,11150.0,10300.0
nissan,automatic,mo,3.8,68879.0,7375.0,7600.0
bmw,automatic,nj,4.9,6063.0,34100.0,38000.0
chevrolet,automatic,ga,4.3,28800.0,17600.0,18500.0
,automatic,ga,,16896.0,15400.0,15000.0
chevrolet,automatic,,1.9,66047.0,8925.0,5200.0
chrysler,,fl,4.2,39313.0,11450.0,12300.0
toyota,automatic,,3.8,6089.0,17150.0,16200.0
toyota,automatic,,4.8,46797.0,15250.0,17500.0
toyota,automatic,oh,4.1,34944.0,13150.0,12700.0
kia,automatic,ga,4.2,95484.0,8750.0,7900.0
toyota,automatic,fl,4.1,51060.0,13550.0,13900.0
hyundai,manual,or,2.8,95374.0,6600.0,5600.0
